id,dengue
4_2022_01,1.2373093366622925
4_2022_02,1.0204352140426636
4_2022_03,1.2675584554672241
4_2022_04,1.2893683910369873
4_2022_05,1.3609404563903809
4_2022_06,1.3609404563903809
4_2022_07,1.3609404563903809
4_2022_08,1.3609404563903809
4_2022_09,1.3609404563903809
4_2022_10,1.3609404563903809
4_2022_11,1.3609404563903809
4_2022_12,1.3609404563903809
4_2022_13,1.3609404563903809
4_2022_14,1.3609404563903809
4_2022_15,1.3609404563903809
4_2022_16,1.3609404563903809
4_2022_17,1.3609404563903809
4_2022_18,1.3609404563903809
4_2022_19,1.3609404563903809
4_2022_20,1.3609404563903809
4_2022_21,1.3609404563903809
4_2022_22,1.3609404563903809
4_2022_23,1.3609404563903809
4_2022_24,1.3609404563903809
4_2022_25,1.3609404563903809
4_2022_26,1.3609404563903809
4_2022_27,1.3609404563903809
4_2022_28,1.3609404563903809
4_2022_29,1.3609404563903809
4_2022_30,1.3609404563903809
4_2022_31,1.3609404563903809
4_2022_32,1.3609404563903809
4_2022_33,1.3609404563903809
4_2022_34,1.3609404563903809
4_2022_35,1.3609404563903809
4_2022_36,1.3609404563903809
4_2022_37,1.3609404563903809
4_2022_38,1.3609404563903809
4_2022_39,1.3609404563903809
4_2022_40,1.3609404563903809
4_2022_41,1.3609404563903809
4_2022_42,1.3609404563903809
4_2022_43,1.3609404563903809
4_2022_44,1.3609404563903809
4_2022_45,1.3609404563903809
4_2022_46,1.3609404563903809
4_2022_47,1.3609404563903809
4_2022_48,1.3609404563903809
4_2022_49,1.3609404563903809
4_2022_50,1.3609404563903809
4_2022_51,1.3609404563903809
4_2022_52,1.3609404563903809
5_2022_01,2.079557418823242
5_2022_02,1.4484024047851562
5_2022_03,2.771322011947632
5_2022_04,2.266244888305664
5_2022_05,1.839397668838501
5_2022_06,1.839397668838501
5_2022_07,1.839397668838501
5_2022_08,1.839397668838501
5_2022_09,1.839397668838501
5_2022_10,1.839397668838501
5_2022_11,1.839397668838501
5_2022_12,1.839397668838501
5_2022_13,1.839397668838501
5_2022_14,1.839397668838501
5_2022_15,1.839397668838501
5_2022_16,1.839397668838501
5_2022_17,1.839397668838501
5_2022_18,1.839397668838501
5_2022_19,1.839397668838501
5_2022_20,1.839397668838501
5_2022_21,1.839397668838501
5_2022_22,1.839397668838501
5_2022_23,1.839397668838501
5_2022_24,1.839397668838501
5_2022_25,1.839397668838501
5_2022_26,1.839397668838501
5_2022_27,1.839397668838501
5_2022_28,1.839397668838501
5_2022_29,1.839397668838501
5_2022_30,1.839397668838501
5_2022_31,1.839397668838501
5_2022_32,1.839397668838501
5_2022_33,1.839397668838501
5_2022_34,1.839397668838501
5_2022_35,1.839397668838501
5_2022_36,1.839397668838501
5_2022_37,1.839397668838501
5_2022_38,1.839397668838501
5_2022_39,1.839397668838501
5_2022_40,1.839397668838501
5_2022_41,1.839397668838501
5_2022_42,1.839397668838501
5_2022_43,1.839397668838501
5_2022_44,1.839397668838501
5_2022_45,1.839397668838501
5_2022_46,1.839397668838501
5_2022_47,1.839397668838501
5_2022_48,1.839397668838501
5_2022_49,1.839397668838501
5_2022_50,1.839397668838501
5_2022_51,1.839397668838501
5_2022_52,1.839397668838501
3_2022_01,2.005918502807617
3_2022_02,1.7107700109481812
3_2022_03,3.0577216148376465
3_2022_04,3.1356892585754395
3_2022_05,3.1796631813049316
3_2022_06,3.1796631813049316
3_2022_07,3.1796631813049316
3_2022_08,3.1796631813049316
3_2022_09,3.1796631813049316
3_2022_10,3.1796631813049316
3_2022_11,3.1796631813049316
3_2022_12,3.1796631813049316
3_2022_13,3.1796631813049316
3_2022_14,3.1796631813049316
3_2022_15,3.1796631813049316
3_2022_16,3.1796631813049316
3_2022_17,3.1796631813049316
3_2022_18,3.1796631813049316
3_2022_19,3.1796631813049316
3_2022_20,3.1796631813049316
3_2022_21,3.1796631813049316
3_2022_22,3.1796631813049316
3_2022_23,3.1796631813049316
3_2022_24,3.1796631813049316
3_2022_25,3.1796631813049316
3_2022_26,3.1796631813049316
3_2022_27,3.1796631813049316
3_2022_28,3.1796631813049316
3_2022_29,3.1796631813049316
3_2022_30,3.1796631813049316
3_2022_31,3.1796631813049316
3_2022_32,3.1796631813049316
3_2022_33,3.1796631813049316
3_2022_34,3.1796631813049316
3_2022_35,3.1796631813049316
3_2022_36,3.1796631813049316
3_2022_37,3.1796631813049316
3_2022_38,3.1796631813049316
3_2022_39,3.1796631813049316
3_2022_40,3.1796631813049316
3_2022_41,3.1796631813049316
3_2022_42,3.1796631813049316
3_2022_43,3.1796631813049316
3_2022_44,3.1796631813049316
3_2022_45,3.1796631813049316
3_2022_46,3.1796631813049316
3_2022_47,3.1796631813049316
3_2022_48,3.1796631813049316
3_2022_49,3.1796631813049316
3_2022_50,3.1796631813049316
3_2022_51,3.1796631813049316
3_2022_52,3.1796631813049316
