id,dengue
4_2022_01,1.2968116170171478
5_2022_01,1.3194482623980788
3_2022_01,1.3884754456943522
8_2022_01,1.3757972106087053
9_2022_01,1.450824977159943
2_2022_01,1.3548177451691499
6_2022_01,1.406025676402857
1_2022_01,1.4831400910211974
7_2022_01,1.5216943582062794
0_2022_01,1.4384289939867545
4_2022_02,1.2968116170171478
5_2022_02,1.3194482623980788
3_2022_02,1.3884754456943522
8_2022_02,1.3757972106087053
9_2022_02,1.450824977159943
2_2022_02,1.3548177451691499
6_2022_02,1.406025676402857
1_2022_02,1.4831400910211974
7_2022_02,1.5216943582062794
0_2022_02,1.4384289939867545
4_2022_03,1.2968116170171478
5_2022_03,1.3194482623980788
3_2022_03,1.3884754456943522
8_2022_03,1.3757972106087053
9_2022_03,1.450824977159943
2_2022_03,1.3548177451691499
6_2022_03,1.406025676402857
1_2022_03,1.4831400910211974
7_2022_03,1.5216943582062794
0_2022_03,1.4384289939867545
4_2022_04,1.2968116170171478
5_2022_04,1.3194482623980788
3_2022_04,1.3884754456943522
8_2022_04,1.3757972106087053
9_2022_04,1.450824977159943
2_2022_04,1.3548177451691499
6_2022_04,1.406025676402857
1_2022_04,1.4831400910211974
7_2022_04,1.5216943582062794
0_2022_04,1.4384289939867545
4_2022_05,1.2968116170171478
5_2022_05,1.3194482623980788
3_2022_05,1.3884754456943522
8_2022_05,1.3757972106087053
9_2022_05,1.450824977159943
2_2022_05,1.3548177451691499
6_2022_05,1.406025676402857
1_2022_05,1.4831400910211974
7_2022_05,1.5216943582062794
0_2022_05,1.4384289939867545
4_2022_06,1.2968116170171478
5_2022_06,1.3194482623980788
3_2022_06,1.3884754456943522
8_2022_06,1.3757972106087053
9_2022_06,1.450824977159943
2_2022_06,1.3548177451691499
6_2022_06,1.406025676402857
1_2022_06,1.4831400910211974
7_2022_06,1.5216943582062794
0_2022_06,1.4384289939867545
4_2022_07,1.2968116170171478
5_2022_07,1.3194482623980788
3_2022_07,1.3884754456943522
8_2022_07,1.3757972106087053
9_2022_07,1.450824977159943
2_2022_07,1.3548177451691499
6_2022_07,1.406025676402857
1_2022_07,1.4831400910211974
7_2022_07,1.5216943582062794
0_2022_07,1.4384289939867545
4_2022_08,1.2968116170171478
5_2022_08,1.3194482623980788
3_2022_08,1.3884754456943522
8_2022_08,1.3757972106087053
9_2022_08,1.450824977159943
2_2022_08,1.3548177451691499
6_2022_08,1.406025676402857
1_2022_08,1.4831400910211974
7_2022_08,1.5216943582062794
0_2022_08,1.4384289939867545
4_2022_09,1.2968116170171478
5_2022_09,1.3194482623980788
3_2022_09,1.3884754456943522
8_2022_09,1.3757972106087053
9_2022_09,1.450824977159943
2_2022_09,1.3548177451691499
6_2022_09,1.406025676402857
1_2022_09,1.4831400910211974
7_2022_09,1.5216943582062794
